Rank,ID,Name,Mint,Image,Total Yield
2739,6913,Quantum Trader #6913,ETrPCZxdvbFRkTjSwHVJh6BupTpBfroRdkwkKSLxD2w4,https://arweave.net/pB3uoNoL_B8LNtWnCi-2jjXycjz21E4hFDEvSOj0TGk,16884.2852
2740,2111,SolStein #2111,Ahbgy4Vbhbkk6AupWNdbhCQfy3X7FjU95RDFozCT7RcT,https://www.arweave.net/SajQxZP6hNe8Y08O9Tnq42YbPRSPAxzzG8veyahQsK4?ext=png,16883.4037
2741,7948,Quantum Trader #7948,HrXN2Ew5GiiXR1cSfV2uGXUdELWVfrJ8nUVQi5cqk4xz,https://arweave.net/4WIL7ThQW3fNSy2a8jYlxrlugfH-d0U_EMlycMeL1IE,16882.5222
2742,8751,Quantum Trader #8751,3hK4VbfUGZc2XvTHRqtRLeWk2sDhnAejQ78B2DN3Vrs7,https://arweave.net/GRT__F53HFiOio8dQ7CR7xuhlXNnGzjDKdv7A0QBf3g,16881.6406
2743,5649,SolStein #5649,H4LfhHZab3rpNDTYQED4MsDeZHCHvVCebPzBz8oWgCFv,https://www.arweave.net/pjsNs7lIEoxommzaNttjdguQR_qFp4RisBG_Tlthqao?ext=png,16880.7591
2744,4573,Quantum Trader #4573,66bqKR7WSbkifPfHFwyCdwUfXehDFgtSUrT6D1RRoNR2,https://arweave.net/Jln4TBgS8ofG7XEV_RPHocnXpeh4t9Pc-XAbfqujWcw,16879.8776
2745,200,Quantum Trader #200,73wADpbxYeooxCCDFet38qJ3H8WnbHxR1L7hrSuKvdCe,https://arweave.net/fiY_4-32bt25LH4iIjUJcjqygYuEKuJxm2ylZm837z0,16878.996
2746,6315,SolStein #6315,4FCz2MPrNHGqfYJyGL8DZWMsFq1W4oxoVnWe7zXwihs5,https://www.arweave.net/y8WbfMTHuxXcbAYEbzCwYQFL7A-Z9HlE-hZj7x8Kem4?ext=png,16878.1145
2747,1348,Quantum Trader #1348,ASF2EJTRTeQSUZA3dMtxcem8FJwcGLxf5Ku92w6u3gWN,https://arweave.net/lnmx3LK_PH8mn9vJjuQ47pAnDBKUIkFVa6H9rkNDARM,16877.233
2748,3,Quantum Trader #3,Bev2mXswwW6T1hBDEpSCwk81Mj3Tr8xrgJtSXhq7Z5dh,https://arweave.net/D8ApWCVUhWKNygvHa7vxovxqnGJUEDThETERNmQcNoo,16876.3514
2749,4798,SolStein #4798,9BAdrbvCa6uzScoHP2EJs5y5DjeJNdp48cGLjjdEyBw8,https://www.arweave.net/kS7hDczkOBZWtATul4fk2fBILMa8mWVCWPWzYzRcLUU?ext=png,16875.4699
2750,1948,Quantum Trader #1948,H28ZgMBgviEL5CahHyvY9satsxKp4U7ZLCpHJrKq31XE,https://arweave.net/rDTUWjKM4Jpz2VXWrJPPEizJXEpH4kd18eTMQB_KOnU,16874.5884
2751,748,Quantum Trader #748,Heesz48mqUS2ZWMgKG4LuW4Bgbg43ZwQ7r39mMP3H1pn,https://arweave.net/IsGpTU6SP14hwrpBbQd8vPrDn8EuNNGrG6GSGhovCgA,16873.7068
2752,7040,SolStein #7040,C88eVuUZ99SA7noa8UC4EFjNjbHfyC6CwooKY8tpgK4Y,https://www.arweave.net/EdMzFpuPjooZEXfJfysT0D4h6QS4G1jOwWe7rj2NAWs?ext=png,16872.8253
2753,3136,Quantum Trader #3136,6CSmvrhn4iWt3PokqkttUFPah4gDb8P3e7SppxijQiwU,https://arweave.net/bHdYXF8UXoBaaNWl7BN5XH-Xjdu-v4H5JGbYo5QJaxM,16871.9437
2754,252,Quantum Trader #252,9HCRozbHiD8pNYViBo1upmdfaG5VHXWTi2GNgCqoo8jS,https://arweave.net/omQPRtKgGIbV74ULv2zvbbJ8NkmbsKv2hw4L0t7QnQk,16871.0622
2755,6325,SolStein #6325,DQ7Za9ANjVNKhbbzvUJJyLjdiMHwy8MhcXkCBBjtwysY,https://www.arweave.net/vyvnqw3rAB5yPImGP5BkFjz9dxNq0woOv5jpNjc19Yc?ext=png,16870.1807
2756,6876,Quantum Trader #6876,C9emYATDApnEfqhdo2rK9KwzKDGtk7Aakd5xHgnLMJPi,https://arweave.net/Ox7V2hCm0-hnOKVqksuikVWmodAlUNT6hSgVmb3mYgg,16869.2991
2757,1728,Quantum Trader #1728,3RYhxBWpUUxsakAava49p58FRoFk2oBtpUww1ZnFGhB5,https://arweave.net/wKTzOyJA6vLZu0B1c5OJm9naJRP-lJ-GfZLJfJvN1Lk,16868.4176
2758,8797,SolStein #8797,AJpMYNBw7U6EWsaHL34r7WhvE2QQGiw8N6dKuRN7ZUeq,https://www.arweave.net/TpnSJe-oWtRCHCyNuBmFAjNIiTU4qKn3cW86mWtAmnA?ext=png,16867.5361
2759,1192,Quantum Trader #1192,5CjaGoKwpha34psPbVHpwvDBdExf1opn8pQSpC8fFxXb,https://arweave.net/hbCUZ1W24IYqZ7SkSKfmlqjq0qNcLEhtLRy8PXgo_tk,16866.6545
2760,5037,Quantum Trader #5037,8j5BeoknbR4AW98kSLrQmBRVPS9otojN3i1h1gneES6F,https://arweave.net/XcRrlXpqaHCUfyva2IV9R3FbCRKYK7BEbGDMqst_uQU,16865.773
2761,279,SolStein #279,43qxMX6o8wCTxv8f9BYeJ2HFoPnKysgPUGSm1qZyrnHe,https://www.arweave.net/ScFqcmDZngMiHwIkItHKeaZB4AuCvj1EQSm23p4peEQ?ext=png,16864.8915
2762,3304,Quantum Trader #3304,DdC9qFomRvgkCCcsF5PdZ6cgYyeqCXa9UuBSjgkPkeMg,https://arweave.net/uplCBeEHl8NbdRmSNCdAP3ChLVQYm9oIMNZt2qk2WpM,16864.0099
2763,2842,Quantum Trader #2842,2RiJCRMngtjPMrprYUPXLB1jSiNBATJzjJhyqQhySPYH,https://arweave.net/3GRHG79trzAh3vcvefE5q71phV8SCh07knCjDUdXROc,16863.1284
2764,4943,SolStein #4943,4HbCCacZXR4ana9khqG9ExgWzJLWbG7t9LQUmuaNuXoL,https://www.arweave.net/RFoPAsBuXUqV062yP-2lyShTVehnJBMJpmhrODBDmXE?ext=png,16862.2469
2765,1007,Quantum Trader #1007,2S4kb9U1k37Z69Lnkr1s2RsnVhaYftxYLJ81GCfgxfBY,https://arweave.net/yp7ikayAjwn-ID0yvoiEkrVvWHarKDM5OAUHwJb4jpc,16861.3653
2766,6760,Quantum Trader #6760,5URGwSTMviLaHKGXj7suEWGwKcv66HCcVX7VjMe7bSEv,https://arweave.net/U7_39PyXsMyYeP01DvR-nG4keBCRL-5JrLywbCz2WdY,16860.4838
2767,2254,SolStein #2254,7ifuR4Ef8QshPB7MtxVxnrVwJVN3F9srv8SoQByqBQrq,https://www.arweave.net/bL8IGP2Skal9ZMfZuBpA3YTAVPjX8glxuWpVYMKL7uI?ext=png,16859.6022
2768,7025,Quantum Trader #7025,5eZovp3aEjzvYeWnHgB1vZxy23MwDsP9wAiGcZFkkHKp,https://arweave.net/kc9W2zlL2s6kJa_JFpKjZQywATMiSTlWZBDqZfZ9qfs,16858.7207
2769,98,Quantum Trader #98,6LKjaLPQCTwGKYiVN5nfswLZvofWMrhZDbAPEfcgYFxX,https://arweave.net/zy7bm4afpF55IncoGsKR21hjO3_gjf2CvTHFbyE5l1Y,16857.8392
2770,6826,SolStein #6826,Dbz3hDBhwGFJ1a5yMaje2cmuJLC5gScGkppAcuMpLVtK,https://www.arweave.net/iN55XOoTD4EVk-9LbyxLPaK2XPWB28FeqkCRDOQo7nc?ext=png,16856.9576
2771,416,Quantum Trader #416,7cmHi2iJ6udxq1uQ3a337jjqSGqtB33pjtceurBLWWaY,https://arweave.net/WiFDrPY-6933yWkMNdgiWoNB6Bs4cFPkfiprDlG-d0w,16856.0761
2772,3606,Quantum Trader #3606,Ay3C68gMMZHZgptL83CPsGK3kPdnAJw1ESYHK5xpZxjf,https://arweave.net/b2rgBrLx-IUpg_gzWrt7o_yqgN2R1VEyfy-Tkre1zSg,16855.1946
2773,2187,SolStein #2187,F4f7HnjaKRnb1WYeyqUmgbRvgFAHYHzNaYJkVNujbMzS,https://www.arweave.net/9veAvUxsnuV87r5c6w2CA7yoqfeJXhJjd_BS3FVuV-s?ext=png,16854.313
2774,6420,Quantum Trader #6420,E4zxu9YncTfozxkirbty8nCgvAc97aQsW4RFgUyu7JMK,https://arweave.net/n3ZnIIyNUkHHn4bZulLJXVmG-h2UC0FCsqZ2Wtv1j64,16853.4315
2775,3394,Quantum Trader #3394,ETzYWxSztak7DgiosF99Y6oMvKG65Mt5nGfQS2fjtg19,https://arweave.net/L_HnecqJzPm1y9y0TMZHncLPlL7vt8KBTNCXbVcdn3U,16852.55
2776,7617,SolStein #7617,GohZAZ8PFT9HGkhjsdLdCYkTyGbzpWVGg4chmcWFCCZn,https://www.arweave.net/ULWsn3TDbG4vqsDWe-luMCw6ri05zJYul4BN5TeAiZY?ext=png,16851.6684
2777,7793,Quantum Trader #7793,Fq5JCSrGfmDWzX5Dx4cNNMV9aNvfzforDfisQ6xqrEzz,https://arweave.net/LvNtQX_7M8FqMYk7k-9n6w4cd8Oq19eER7gRUpn2m8E,16850.7869
2778,7292,Quantum Trader #7292,4f6oqEbjAzyhuFjiBAUx6zVkcq8DBQL5jt3rhL52j6da,https://arweave.net/EOwtyXvkzGYx3gwvK55OPC4fdDRVnxt0ZOwAfM0qhQg,16849.9054
2779,6144,SolStein #6144,BSufZLZQTVxYx17yuXMMro3Ctv9FbwJqyE6xJuxV2UL,https://www.arweave.net/Ee5V7QPhCv0DIWRGmF36ByZrpkxYbZgZBSJ63J9KZ7Y?ext=png,16849.0238
2780,8630,Quantum Trader #8630,4vXMi6LRzXXpqwRgq1PRSLJuuh1AkB69yNkYt62gNLSx,https://arweave.net/HRcLZ9T2XKJ6zHoll0JDGE6kM8Kcr1p8YDVyzvviAVk,16848.1423
2781,1177,Quantum Trader #1177,9Q33VndXWGYQUEQNhqruGHkHUEeBF63QeDsUbCSNxfgW,https://arweave.net/yQzBurJAx1QfbE9wsHbAzrzGYfPLHtTO8MSVG8ynPiU,16847.2607
2782,7210,SolStein #7210,32U22worRrSAJYbbRSNi4amB53crG74f295wEWJAoftA,https://www.arweave.net/xCt11pZxWBSHPwPdrdrncbQo8pFBiFO3xUt6QWwlRX4?ext=png,16846.3792
2783,8877,Quantum Trader #8877,A5YGJY7XHDgYsWBHcwHG7WvfrxezTPRYJNQ5KYqSrrQp,https://arweave.net/1aleK9PsLUqtwJpVtPSZNHwqQEYem1f_SV6yOA3ZENE,16845.4977
2784,4970,Quantum Trader #4970,CmwKJstfaFD6ChsJBz6N7S3ru8E7ivfhg179wAncvr3Y,https://arweave.net/aAbZg7o2zmCXm-E366QRjp0_SqeAA0dvVjjuD_a_hnA,16844.6161
2785,6659,SolStein #6659,7saGTzZV2yoPtWYFoJNWSegsruZxN3kEbinDf9phLmkt,https://www.arweave.net/cA7nVpwJedtsRM4BbJuZhWiVJVTFXKRsDluDtvKfUUw?ext=png,16843.7346
2786,2608,Quantum Trader #2608,DernvuLsdBEd7ajT3jbkz7VpDkosA9bxmkdxJXeSYP9R,https://arweave.net/-EzKbUgCAGbp_KYgfycjPccf--zhdgGn6QSwAnBrXu8,16842.8531
2787,427,Quantum Trader #427,EZNqpvpaQDxXXT1tsg4bdkuizUDEstSUKXVn8XZEfpDU,https://arweave.net/c8FuQ4JOgoGhbBtxwdMTw-MYlbCPZCcZ_e_f3ueUw0M,16841.9715
2788,7659,SolStein #7659,D7WeXWdKfZEZ42b69gYGiGtQuvCAK5KcZ3q9fT17s5zd,https://www.arweave.net/Q9CD6ZRZtzxh7bthYO8RTj86Z825-IiyWCxb0ZQ8_zs?ext=png,16841.09
2789,4377,Quantum Trader #4377,FDkEiKvwpUNFR9XEvD9FEcNJvmsvqoyhH8Sgskn77NXg,https://arweave.net/owbaSL-f4PpG1HIzbY7gmZBPLU7toPsOcFB3XCyoMss,16840.2085
2790,2212,Quantum Trader #2212,G79eYUdsndugkvTfLuD9xk9hRADDTXuKPc5VaMMt1cHg,https://arweave.net/Svj5DMTCv-koVpAh62SSALgl8FDmkXrwoyAbP9cRgxE,16839.3269
2791,4317,SolStein #4317,GbHhczkv2zedtSMG9h4JMaCx8ywf9Y6adF2cisALmEPi,https://www.arweave.net/zUW7-NWRRkIS47TDRni58PV2rmm1gadiSLr38DICUTw?ext=png,16838.4454
2792,6304,Quantum Trader #6304,GDobfueENEKiZrTtkb4NWYb1GuYHw5aqsFcbSnYW4xTN,https://arweave.net/kTFr-Qqb09o5ATGnefuOSUr5zwBV3bObfH0xAnRJJrU,16837.5639
2793,8255,Quantum Trader #8255,Q1RaYtKkAX59eKwaJc3cAWrVf9sjsH4CLn5HLF6XrLF,https://arweave.net/52HoE0A6HpPRWQrQ3WnrtcCKHsbO-ALq1FxhL0uFSe4,16836.6823
2794,8160,SolStein #8160,GfwHjTb5915vqgy2atA9TcorN4fGFKEJWq3AwVLRFEzJ,https://www.arweave.net/oGBTMjbPtEtffx4M5NvWHqVC7NiW8Vw7ZmmQZPCxTCY?ext=png,16835.8008
2795,4292,Quantum Trader #4292,4iKFzxLMMTCfSdY124i3V54hSmJNuHs4eozKBpqCCNEM,https://arweave.net/z_xcNwVjzJeMU-W_i_raG5AFJEpYekY6GsULyMm6czI,16834.9192
2796,5629,Quantum Trader #5629,6RvHisBPyMf9F1zo8qCr7hT6cZRUR3eMndiVAyonATqx,https://arweave.net/IVmG46604jiKs2WKBGRdhKuseln1Hp_Nh2NIK_7Kbm4,16834.0377
2797,6119,SolStein #6119,6PfUzWpX5DKGJPjCfTkj8iscqvcv3iyw5erXZeSXtc4J,https://www.arweave.net/xnf-69-EJEgMYwTyGCAaRMksSfwj0_UZTIDI5DGDtBA?ext=png,16833.1562
2798,1238,Quantum Trader #1238,8yBsfXQctgUwn8K4esDPC1ptde8WuX9DqnnbSvYPuamY,https://arweave.net/QeBEDtu4eusqelCGK4ttYQbq4gK0dePS_aoC5Kmm0NI,16832.2746
2799,5768,Quantum Trader #5768,9UxpZtxXNYXsP2bQD9xtuDwRrcYcj4LTvnB37n1SMVh,https://arweave.net/57MB1le-FhcStG88TyolnS7jzReahVa-IEPiIEtb5go,16831.3931
2800,5851,SolStein #5851,7x9uhoZ4313wGg2TrrfmHLBTcz9ocsKMm3arcYjLYQHi,https://www.arweave.net/imKbPHP4PVYa5NuiH9H2xcjguAlCo2rQmss5FhnKD14?ext=png,16830.5116
2801,2067,Quantum Trader #2067,CWjR5xhhWAq88umbCxZ1WggQLUWAELSH3BrnFGrG4QSY,https://arweave.net/IADCuQHzwDo1vVVTEWSJRDS9xe_LGL4ppu2IfMm_RH0,16829.63
2802,8054,Quantum Trader #8054,2UFkEmAJgRamP6i9UWk2z1juhCR221oZ4zc26q3zeGt5,https://arweave.net/QlurvO16sY6cwG3A703_vD0tjF2BB-Fkd9LYtdV06aM,16828.7485
2803,4839,SolStein #4839,CCDRaCQbvkYt6CscegqLwQGZLyBPXS5yqzLM8u3vWmLh,https://www.arweave.net/CgwHacfad2SpKT39gfF1Knlpbruzha8FCyTA99FDTVs?ext=png,16827.867
2804,5264,Quantum Trader #5264,2zMLcQmRNZgLJ6mWWHhHdyF44VYBo52qT5vnfWaQ12Dk,https://arweave.net/hmY4PFKtqRGxF8cadVhIjjyABMVOREzsfCn1PWRgSE8,16826.9854
2805,8030,Quantum Trader #8030,8RG2xvq7eXnhfp9c9J9L98N1BjmVyFNGcgaDBV5zEKdA,https://arweave.net/SnRyJ3Hrlxr-kJrsys-yat4KJDnOPM0a1D4ccCfzQyU,16826.1039
2806,5225,SolStein #5225,Eg66s8eRkP6DuL1e9E7SdogwBMbdKzqHAcRTCSxE1QdC,https://www.arweave.net/6UkOoKV_rH0Am2GiNUxJrawCdXhiHqgpXJxb6w-nMGk?ext=png,16825.2224
2807,5843,Quantum Trader #5843,H2UzWpj1ePgg3p7WFreSyL5NtgDB76ASx4UnDpoS5oh6,https://arweave.net/EIhqkqtSLxgQNNiZ6I3bYb1bS8-BZSf1FFQBXDMDUqw,16824.3408
2808,3100,Quantum Trader #3100,HSMbKPqtauT8zTcjPRKEQmCqHtj5emnQsQFRCumZNqM1,https://arweave.net/XORPIZyz-SFbGU1wzHz29wNbhoKqSVmCawucGX24b84,16823.4593
2809,3690,SolStein #3690,FVFWAnTuwwB4iPqRbKpvoAZZVSUXKJc6LxkwpYXg5cR1,https://www.arweave.net/MGKWptLyzGeBouWOlAXF3YNGLqYr8PTx3GwmrFBkHI0?ext=png,16822.5777
2810,5415,Quantum Trader #5415,DZHQhDzWs4GC9XVAXesEBrUBD2dnmpvBiQx4hRtST9AQ,https://arweave.net/RwdmaYwCF14eDUdydz8TQ2IFrCvPzri9TcTiE8EMVGE,16821.6962
2811,4502,Quantum Trader #4502,J8Pqi4Czo7ZTtEi26m2C1hGnvGhH3ttrSj7A9xcSgThU,https://arweave.net/suDHSr1cB21AVLsGHf8kgECGvrZbHyXA_muMOBKtOH8,16820.8147
2812,5886,SolStein #5886,6wMir6PeQRqp2YHQFXaWh5vq9MEm4Vkamxqvj22pYvQV,https://www.arweave.net/XlNxXs7D_lEBVsbava6UlYoWIiCrrnB2g1A3St6hoKk?ext=png,16819.9331
2813,7713,Quantum Trader #7713,JrmcVLK4qdSppviXcZ78VnBrJHhNS5yMdwiZGUibtMz,https://arweave.net/WFeN2BH9ahBMKrCKVxUf4KfuXbb-uT6kj2FHJj65aPA,16819.0516
2814,6347,Quantum Trader #6347,Rn4wQGuc7tR52K1vfhMvzLGPBj7Dn6hMsAfCXho6sY9,https://arweave.net/1exb95GVqJRkNLUkKD08MwRx_xDK1XZ4i4DBiZSS-Y4,16818.1701
2815,9490,SolStein #9490,CTWf4WCunsuQ5dj2Kr94crZmkn4T1UGxYeJ69SLK5XGy,https://www.arweave.net/CnD9XQfqskpgBFNQ-yd8A3FhA8-8eaWfBkIo4MFwCSQ?ext=png,16817.2885
2816,3212,Quantum Trader #3212,2ccU4EsZ9RRwZ9q1GBSNHoQxgpBWSBi5ciWQi3dEqpTz,https://arweave.net/2DXTqwobeEXzKfIUniiC1KigoV7U70x3GAb5b9yed68,16816.407
2817,7013,Quantum Trader #7013,BQfJsqDmGr1YUjGSadhrXBqBLMSt8yjKfTEF2QB5y12L,https://arweave.net/b9de6e_Fh05hRJGXjRn3eS-qfJZEUH90PBXbSG45Ws4,16815.5255
2818,7454,SolStein #7454,GHFwh66cSAtPeGQAQ2iC3G8q693YqDmurT3WGxWL6RUs,https://www.arweave.net/knneWUtR7tltdSE791V6ftnhqE1hNCwbsHLIt364da8?ext=png,16814.6439
2819,682,Quantum Trader #682,C7BFupAjxav5UaQwAVBAW95f7Hk6wJbEW1yzZq14Qm46,https://arweave.net/GYnzrZ-7cYWO43-p69OiqUPupEEVCGGDruds0JqUbiY,16813.7624
2820,8465,Quantum Trader #8465,CKcPf1aMBH32g3qPWfQQzY76i5bEoF7ywGaxTJ69yGKg,https://arweave.net/WKinvpuCD4z0B2TGv0U0DWXlglJ12BzpIkY6YpTA2O4,16812.8809
2821,6533,SolStein #6533,HmV82XFjF8nbFACancvfJvuLQ94Es3qs5zxWGBTTyoH7,https://www.arweave.net/7x8VJ_1kq1aP1sdXt2-EwEqIsP9XfmA1XvuvwcZOtUQ?ext=png,16811.9993
2822,6388,Quantum Trader #6388,E4sziyz5MB9Hz54g71RfKaN1hpz6umVMWhuVgJGp9XP4,https://arweave.net/Pq_0zY3NBlOdWL8WV1ih9CoJcBEFW9Fu8d_CZkxpg5Y,16811.1178
2823,3300,Quantum Trader #3300,EVBa2a9rKfykL33FS5oTLLaTCzFtuP6krp2UEmq8pTW4,https://arweave.net/ZKsNT2byY8hf77t3iswhKD0xpDaT8yWWyKtmEBCAZFw,16810.2362
2824,2259,SolStein #2259,2zR5RAba6mrdZQzXELXH2MpVTegS62vvu1Fq6XA2mAzi,https://www.arweave.net/bqBoquhUEtrY7EqEdN1c1HIspOgL56sTYiyPBG2iRQY?ext=png,16809.3547
2825,5232,Quantum Trader #5232,EjPSf26ijXVqrCVActza477wVNz8McUz78pGuf9drQQr,https://arweave.net/_TuhFCRlpf_xnJSTsDRwe1P3561JASlM6Q455LQiIaw,16808.4732
2826,8286,Quantum Trader #8286,Ff6NMTCozDu2vrHSEyetm3vk6u6gXqLtCwZ398zanyCJ,https://arweave.net/rdT--5Aya4lO7uGfcbG704j95hjjmUQ2L2OzuPQC-YY,16807.5916
2827,6985,SolStein #6985,4sxoGpwSSP5mwKrQYXpVUdNbaMQoRHhtJtSPZ4UcxtrA,https://www.arweave.net/zvDFzv5XrMaPCk-F8PJVsY2Y-hrycRJEVuRKspiwkQM?ext=png,16806.7101
2828,7761,Quantum Trader #7761,GtgEncyZgPLZ7sXsb3X5xM1jSxm83Pvtd59b98KnnMJb,https://arweave.net/ir24YZBoSC-4cVR63nZNhMqLxCBblIrnOEPMsTWH46c,16805.8286
2829,4499,Quantum Trader #4499,HBgzjCDxJwSLruTLqduApGuU7T6KoYgqcSbEkKefVdPq,https://arweave.net/racvjtSmy-Ko6eKr9IM3jZcg9TrmZdH0DzoQ9dQGHJ4,16804.947
2830,8384,SolStein #8384,7oQpgdRCQGDvsUdJcNdeURVbEMYpFfniDQcx4cHRKYpJ,https://www.arweave.net/sI4KB05GwMPxKnzDGqfM641XWLsSYn_qAgiUFRXJZu8?ext=png,16804.0655
2831,2612,Quantum Trader #2612,BSAB3BJ8RT9yUMyfbs84xTA4UGtMZct9yNjHsMpseVkr,https://arweave.net/DySFM5G7hAnsFtypYDeqK7aZYkz6a_jdLtqnOH4EGVY,16803.184
2832,1366,Quantum Trader #1366,CMeKJbSGB8wDuWwkZBV22eDwZbR2dAZVE81xQQAFs8pn,https://arweave.net/fU8C6Kk2T2ZmMuJsblNuulvb3KEOOFysMJZehBNVKcI,16802.3024
2833,2001,SolStein #2001,CLoJwtZz7k9GQHXgmfrWthaFmzC6dr4JQ96HTmXDxcib,https://www.arweave.net/yXRgCb40bDi7P31t1a7rt7QAHm9Bjf7eJnu-C0vFrVQ?ext=png,16801.4209
2834,4792,Quantum Trader #4792,EV7yd2G7UCeywd2bRf9bH6ygsrmzoWAjJAUMimBa6gGX,https://arweave.net/cIa2vhE-HxmKnEjenR4WhNIfYKEyKmbGCoSj16XzZHo,16800.5394
2835,6438,Quantum Trader #6438,Fe4QX3i7MrN7Sbit5YzChA6mLwG68wECQtixApPwXygW,https://arweave.net/OfSu1bNgAAwUsMdeEq9B-mJe4WlceD7C0UiKZjO_osk,16799.6578
2836,1747,SolStein #1747,GXSkPNCpd68TCZVMiAdQVJ5BDrbBNpYmGYCgaEAhQVoY,https://www.arweave.net/woCm6hyV4bCfBOHFTJemZkOV63Fgu8dPMPzs6HoUCxg?ext=png,16798.7763
2837,5866,Quantum Trader #5866,GxHs9iFDJbkoo4sbUmVhpuBv4TVKyK1umpXy59NSTSQt,https://arweave.net/qKKYLkvG-xzqDRm6pClyfvF7x5KlnDHAh_EK4TqfGIo,16797.8948
2838,4133,Quantum Trader #4133,3ykvcYyCbP3zEkmvTTK7HassEAVBCycsC7KYMHRAwYoT,https://arweave.net/DVLyJ07DYrXenFKeDUGW1QgP-yaB2xmEET_ZXP-9Ya8,16797.0132
2839,1670,SolStein #1670,7fRKWsVKaHy5c5Djcww4HRKEfFyf4Wn5YeWNEweuPYzA,https://www.arweave.net/1Rwa-54DPzS1NSNUoStBPSWIatQg0tqCho-xgcufxCE?ext=png,16796.1317
2840,3587,Quantum Trader #3587,6jW8w1PdM2fjVJFJD42ksGsGxwgqDjikWe52fHR4bwou,https://arweave.net/9tqgrI2nONj7AYPR13QlSg5TucvzgDor9cTcv5MDprs,16795.2501
2841,8655,Quantum Trader #8655,7cQrdnNFHjp1ZznFtfQmdUzoZhiGC2F5D4DaPNEtaVP4,https://arweave.net/GiQUA30L0bUcuBSvWDITWi7Tk74Si1pK-foj65GF1yk,16794.3686
2842,6731,SolStein #6731,CtoovsFCYxgsWMWVPiHYWHxLajyf62Tfqx5qhVx5qsqR,https://www.arweave.net/16IJyO6BkeZ5m6Dcllf7kPhjU15m_7UAPDPAa8nxXHU?ext=png,16793.4871
2843,7562,Quantum Trader #7562,7t8V8EnH9WJcTPyrtBqhQobEUD1ZYPNN6NEddzq99wjR,https://arweave.net/w0qrXI4J4Ivp1tWvI6WC4hJ4NEcvUoicvDEk5-Ce2vU,16792.6055
2844,3777,Quantum Trader #3777,A2YGkoYu4v5iiXEZ3LDe7Xzh69dnGpKwvUb4dugLx3zw,https://arweave.net/a7RxRpwJ9DnXwaQN9BMhmCPtqcDdvV7oQQ7a-I7l8cA,16791.724
2845,4959,SolStein #4959,92u74B4F7WHjijnxk6pwTNRGcYQKhb6GQFJiv7puH6yJ,https://www.arweave.net/TNjKG7FE6zrux0NvLDq85ro04RUrJPz7pwMZ1Vv5KOQ?ext=png,16790.8425
2846,6459,Quantum Trader #6459,FnvHcT7xr3Y8U4bSUcPgSDiaZDjR1zJJGYXLm3Gz6RVm,https://arweave.net/NMSA2KxgrcZeLHEAV11EfwWMKAXkolt_zajVYPu45vU,16789.9609
2847,8318,Quantum Trader #8318,GiH8WK4EnZxFwCoacdu9PJhoFZty4qK8ArryivZju7Y,https://arweave.net/c_1DbYFUPbZQCVvvX3e5GoYb0WrwK45tiuMwkBbPGPo,16789.0794
2848,5860,SolStein #5860,9Dmao7Vf39yMd3jQtpZM3zp887VLuyBWffKJfifjLaCN,https://www.arweave.net/U3mavKxUFYdbQQ5d5nXkz-XI5JRrf17w0jNnF_fhark?ext=png,16788.1979
2849,6100,Quantum Trader #6100,J9VndbJVdBUEj1wLFRVCs7YGQ7qzMq7pWn7EFYvd3QRV,https://arweave.net/eKnjMlsnh_dTA4xOqzL9X25DKWDuuCNUEiVbVqfW0Ko,16787.3163
2850,6506,Quantum Trader #6506,JDWFwsvGZgHfJWt7UjSe93Zfo9MjZTzqe7HcfQsjxXP,https://arweave.net/UTRP-6TffRiiRFehP29hYbLpddY4I8Bvq1dASxzY9_8,16786.4348
2851,4656,SolStein #4656,ABqQxbUWpJKCWMznszNegGXnEVRzJjEdMNnmmayBGccL,https://www.arweave.net/DzDzcACQkHq7AWnuAtxlw6M0tK8QBFznGisPNKBhylE?ext=png,16785.5533
2852,4450,Quantum Trader #4450,266jnqV2rgooXnNr6FZmhBPSYYiXox8zTHrZQXVbP3Qd,https://arweave.net/2-b4DtplvP_WplGuyeKwAimVhO2MdnlZO74iSgJbDLs,16784.6717
2853,6680,Quantum Trader #6680,9dTXWz9capkkSxTKiAAYYvgPhEsDu3nbLan2rTRG8uiQ,https://arweave.net/ZmwWqvSgltiHHSGe5pOKo4o9EncOTe0e-ZwFxVr37po,16783.7902
2854,8827,SolStein #8827,AUmCKcpFwsJJpidY1ijzTMnMQ5Fpj9y7AVJCbeaMCW1w,https://www.arweave.net/vHYqKW4Fh9q1Hh8ZIHE2Qblg-N984SRgW8jFi-cBFYo?ext=png,16782.9086
2855,7273,Quantum Trader #7273,9nCvS9WVHLsY1etwQyuwknSwYyz5qLPoD2mWnzRwqJo8,https://arweave.net/kHXM2XUPCHrsy_Jp97cmoEyXY9MzATBC6LPoGwRawyo,16782.0271
2856,1502,Quantum Trader #1502,9opk4xhBSdiT8ijHFvcpfGZbHm8N7WwAG65HA75nSGsk,https://arweave.net/2i4dMtHE_VZnEf7pxHdyGwuyIhwTZGSZ1BspIm_4oHY,16781.1456
2857,8884,SolStein #8884,G2bZzAwticdpmcvmbFQ9ukciaPHFxjBQeQ3ZHSDSSCKk,https://www.arweave.net/0XWiQd5Yu-B6uFjsmWPSUxJmIRnXHv1-_X-k83NSVO4?ext=png,16780.264
